"freq","word_input","word_pred"
71,"tonight","join"
71,"who's","watching"
71,"big","happy"
71,"gallons","of"
71,"let's","work"
71,"her","love"
71,"haven't","really"
71,"wish","your"
71,"started","this"
71,"about","tonight"
71,"pick","of"
71,"will","provide"
71,"hopefully","not"
71,"other","two"
71,"can","kill"
71,"been","amazing"
71,"the","jacksonville"
71,"the","seeds"
71,"yourself","from"
71,"fire","at"
71,"to","sponsor"
71,"he","wont"
71,"rt","after"
71,"sucks","so"
71,"30pm","at"
71,"sign","with"
71,"bout","this"
71,"seat","in"
71,"falls","in"
71,"won","an"
71,"weeks","for"
71,"us","where"
71,"for","after"
71,"pride","in"
71,"hate","about"
71,"her","book"
71,"in","desperate"
71,"up","p"
71,"probably","don't"
71,"birds","are"
71,"one","lucky"
71,"my","favourite"
71,"over","yourself"
71,"the","grey"
71,"and","break"
71,"the","june"
71,"nothin","like"
71,"and","eggs"
71,"last","semester"
71,"is","justin"
71,"we","bout"
71,"tickets","left"
71,"my","bathroom"
71,"no","end"
71,"not","excited"
71,"to","surprise"
71,"on","oovoo"
71,"came","over"
71,"what's","yours"
71,"believe","your"
71,"theme","of"
71,"let's","connect"
71,"everytime","you"
71,"kevin","durant"
71,"nothin","but"
71,"isnt","it"
71,"before","i'm"
71,"process","and"
71,"class","the"
71,"located","at"
71,"name","as"
71,"keeps","on"
71,"getting","her"
71,"my","response"
71,"dude","that's"
71,"or","people"
71,"the","hudson"
71,"well","keep"
71,"trip","back"
71,"off","i'm"
71,"something","the"
71,"table","with"
71,"an","autograph"
71,"new","member"
71,"read","i"
71,"jail","for"
71,"panda","express"
71,"ryan","and"
71,"rt","also"
71,"open","all"
71,"do","what's"
71,"gonna","suck"
71,"low","on"
71,"black","girl"
71,"van","gundy"
71,"through","in"
71,"couldn't","ask"
71,"spring","semester"
71,"hold","out"
71,"game","too"
71,"so","down"
71,"calls","it"
71,"u","wish"
71,"sleep","because"
71,"there","hope"
71,"offended","by"
71,"bed","watching"
71,"is","weak"
71,"presentation","by"
71,"it","matter"
71,"o","u"
71,"buy","all"
71,"afternoon","with"
71,"to","nap"
71,"you","provide"
71,"vp","of"
71,"see","new"
71,"would","change"
71,"an","author"
71,"holds","the"
71,"to","attempt"
71,"all","think"
71,"also","is"
71,"your","and"
71,"and","events"
71,"today","first"
71,"even","possible"
71,"tell","to"
71,"with","facebook"
71,"the","drug"
71,"the","gorgeous"
71,"set","out"
71,"watch","but"
71,"christmas","in"
71,"john","carter"
71,"leave","early"
71,"how","easy"
71,"the","bestest"
71,"on","thanksgiving"
71,"the","printer"
71,"week","going"
71,"shot","on"
71,"day","party"
71,"threw","the"
71,"then","take"
71,"now","thank"
71,"the","thoughts"
71,"them","there"
71,"spirit","and"
71,"ok","it"
71,"lunch","tomorrow"
71,"and","girl"
71,"big","weekend"
71,"the","contract"
71,"don't","allow"
71,"is","serious"
71,"time","get"
71,"any","interest"
71,"can","cook"
71,"never","went"
71,"is","contagious"
71,"always","gonna"
71,"as","planned"
71,"life","what"
71,"wont","get"
71,"to","l.a"
71,"no","kids"
71,"with","getting"
71,"a","sister"
71,"christmas","i"
71,"damn","im"
71,"art","gallery"
71,"has","over"
71,"class","that"
71,"can","fuck"
71,"u","goin"
71,"show","just"
71,"us","can"
71,"met","and"
71,"must","b"
71,"the","hero"
71,"wallingford","ct"
71,"that","school"
71,"so","need"
71,"samsung","galaxy"
71,"before","christmas"
71,"see","lol"
71,"something","when"
71,"already","mentioned"
71,"to","organise"
71,"that","that’s"
71,"thus","a"
71,"to","adhere"
71,"chief","minister"
71,"photo","below"
71,"may","recall"
71,"however","even"
71,"isn’t","so"
71,"bo","bunny"
71,"though","i’ve"
71,"children’s","books"
71,"example","when"
71,"day","i’m"
71,"she’d","been"
71,"charity","care"
71,"dinner","nightly"
71,"arizona's","new"
71,"on","southeast"
71,"martinez","said"
71,"lunch","a.m"
71,"one","assist"
71,"city","kan"
71,"shurmur","said"
71,"marcia","fudge"
71,"nfl","scouting"
71,"christie","will"
71,"coach","byron"
70,"obama","in"
70,"right","haha"
70,"is","limited"
70,"say","shit"
70,"pictures","with"
70,"your","credit"
70,"present","at"
70,"tom","hanks"
70,"tried","our"
70,"soundtrack","to"
70,"bc","it"
70,"work","time"
70,"havent","talked"
70,"person","or"
70,"f","u"
70,"new","film"
70,"wild","wings"
70,"lol","happy"
70,"a","concept"
70,"the","opera"
70,"so","going"
70,"have","lived"
70,"sure","its"
70,"fail","at"
70,"in","marketing"
70,"can","post"
70,"the","purchase"
70,"finally","watching"
70,"helping","spread"
70,"and","c"
70,"email","that"
70,"i","clicked"
70,"love","as"
70,"all","moms"
70,"absolutely","gorgeous"
70,"seriously","why"
70,"tellin","me"
70,"even","gonna"
70,"me","chills"
70,"rip","to"
70,"make","and"
70,"across","a"
70,"a","definite"
70,"nigga","u"
70,"my","card"
70,"then","watch"
70,"pretty","close"
70,"so","scary"
70,"dreams","i"
70,"speak","it"
70,"break","into"
70,"that","both"
70,"passing","the"
70,"um","what"
70,"through","an"
70,"are","showing"
70,"only","weeks"
70,"h","t"
70,"the","swing"
70,"could","read"
70,"can","hurt"
70,"we","remember"
70,"you","money"
70,"or","buy"
70,"speed","up"
70,"good","love"
70,"feel","and"
70,"come","after"
70,"look","alike"
70,"perfect","in"
70,"first","minutes"
70,"man","not"
70,"a","slave"
70,"never","enough"
70,"up","you're"
70,"it's","sunday"
70,"bed","to"
70,"to","cheat"
70,"but","next"
70,"u","off"
70,"and","makeup"
70,"yes","we're"
70,"lil","b"
70,"your","purpose"
70,"the","playground"
70,"through","twitter"
70,"game","then"
70,"it","enjoy"
70,"park","this"
70,"girls","from"
70,"ur","family"
70,"wink","wink"
70,"a","blow"
70,"fuck","bitches"
70,"have","several"
70,"am","only"
70,"is","king"
70,"the","tornado"
70,"of","miami"
70,"this","space"
70,"already","looking"
70,"right","outside"
70,"you","manage"
70,"here","here"
70,"hill","and"
70,"have","joined"
70,"at","gmail"
70,"boston","is"
70,"great","insight"
70,"myself","so"
70,"in","ne"
70,"life","story"
70,"does","nothing"
70,"data","on"
70,"bother","you"
70,"the","twilight"
70,"gotta","tell"
70,"with","from"
70,"i","watching"
70,"ain't","it"
70,"at","penn"
70,"people","it"
70,"hiring","a"
70,"light","it"
70,"in","working"
70,"the","creation"
70,"movie","i've"
70,"lips","are"
70,"ever","love"
70,"the","suggestions"
70,"closest","to"
70,"the","ideal"
70,"and","looked"
70,"ring","in"
70,"family","at"
70,"was","referring"
70,"spring","in"
70,"just","minutes"
70,"from","dallas"
70,"office","this"
70,"the","delicious"
70,"your","wish"
70,"advice","is"
70,"hangin","out"
70,"and","basketball"
70,"in","mobile"
70,"on","off"
70,"take","credit"
70,"is","empty"
70,"got","through"
70,"vegas","is"
70,"is","genius"
70,"on","full"
70,"more","i'm"
70,"to","dry"
70,"week","can't"
70,"names","and"
70,"i'm","doin"
70,"modern","day"
70,"tweets","with"
70,"to","enhance"
70,"be","forgotten"
70,"comin","out"
70,"eat","breakfast"
70,"some","songs"
70,"girls","get"
70,"blood","in"
70,"much","did"
70,"it","our"
70,"start","crying"
70,"a","weirdo"
70,"ppl","on"
70,"data","in"
70,"d","love"
70,"2nd","in"
70,"her","dad"
70,"chili","peppers"
70,"here","tomorrow"
70,"and","juliet"
70,"over","last"
70,"you're","perfect"
70,"while","getting"
70,"bet","it's"
70,"i","exist"
70,"my","s"
70,"stories","from"
70,"drank","a"
70,"peace","with"
70,"luck","rt"
70,"of","plans"
70,"the","throne"
70,"already","be"
70,"menu","for"
70,"than","happy"
70,"right","over"
70,"frank","ocean"
70,"and","smart"
70,"fun","watching"
70,"company","of"
70,"to","interact"
70,"the","gig"
70,"and","raise"
70,"excited","d"
70,"the","argument"
70,"team","you"
70,"engaged","in"
70,"guys","really"
70,"this","race"
70,"for","either"
70,"play","guitar"
70,"getting","pumped"
70,"coming","very"
70,"naked","and"
70,"everything","goes"
70,"huge","difference"
70,"very","least"
70,"there","needs"
70,"tweets","today"
70,"really","on"
70,"auditioning","for"
70,"from","outside"
70,"finna","be"
70,"days","just"
70,"super","early"
70,"dear","friends"
70,"is","treating"
70,"at","random"
70,"look","too"
70,"the","reception"
70,"then","no"
70,"for","freedom"
70,"joins","the"
70,"lay","out"
70,"to","brush"
70,"two","guys"
70,"guy","a"
70,"one","are"
70,"hasn't","even"
70,"no","answer"
70,"him","no"
70,"maybe","tomorrow"
70,"been","eating"
70,"imagine","it"
70,"culture","and"
70,"all","guys"
70,"fans","the"
70,"from","downtown"
70,"post","from"
70,"go","blue"
70,"the","gov"
70,"weekend","ahead"
70,"true","dat"
70,"games","today"
70,"they're","talking"
70,"reach","your"
70,"where","i'll"
70,"sneak","peak"
70,"so","me"
70,"said","when"
70,"a","coke"
70,"rather","go"
70,"passed","by"
70,"much","thanks"
70,"shit","that's"
70,"but","wait"
70,"excuse","my"
70,"married","in"
70,"my","b"
70,"haven't","eaten"
70,"feeling","sick"
70,"library","on"
70,"got","free"
70,"there's","plenty"
70,"denver","broncos"
70,"me","still"
70,"our","whole"
70,"and","living"
70,"the","signs"
70,"long","line"
70,"ted","nugent"
70,"works","and"
70,"grass","is"
70,"photo","is"
70,"sticking","with"
70,"go","visit"
70,"submit","to"
70,"earlier","and"
70,"mary","j"
70,"birthday","tomorrow"
70,"ha","good"
70,"two","nights"
70,"full","week"
70,"beautiful","things"
70,"first","album"
70,"with","girls"
70,"r","they"
70,"wait","see"
70,"kimberly","and"
70,"sure","just"
70,"best","music"
70,"well","spent"
70,"yes","d"
70,"of","society"
70,"is","days"
70,"would","play"
70,"play","but"
70,"are","easy"
70,"on","thanks"
70,"glad","for"
70,"the","seven"
70,"give","someone"
70,"on","red"
70,"an","airplane"
70,"it","looking"
70,"really","sweet"
70,"get","weird"
70,"calling","a"
70,"nice","article"
70,"only","take"
70,"like","making"
70,"to","million"
70,"the","jury"
70,"ounce","of"
70,"a","science"
70,"you","talkin"
70,"sure","what's"
70,"who","let"
70,"caught","my"
70,"playing","around"
70,"gon","get"
70,"late","start"
70,"u","try"
70,"a","but"
70,"mind","a"
70,"a","luxury"
70,"tweet","will"
70,"and","therefore"
70,"sound","and"
70,"the","hoes"
70,"took","out"
70,"i've","known"
70,"a","level"
70,"partnering","with"
70,"birthday","gift"
70,"artists","that"
70,"us","be"
70,"it","moving"
70,"matt","flynn"
70,"the","promise"
70,"from","heaven"
70,"minutes","after"
70,"step","at"
70,"saying","it's"
70,"star","and"
70,"a","uk"
70,"day","full"
70,"love","songs"
70,"week","have"
70,"haha","why"
70,"your","drink"
70,"wow","your"
70,"another","long"
70,"dude","and"
70,"u","later"
70,"for","awesome"
70,"music","out"
70,"future","for"
70,"tuesday","morning"
70,"out","time"
70,"wait","but"
70,"of","steel"
70,"then","went"
70,"cool","off"
70,"we're","only"
70,"james","bond"
70,"sad","i'm"
70,"new","avatar"
70,"by","dj"
70,"reserved","for"
70,"huge","win"
70,"that","stage"
70,"so","want"
70,"to","transfer"
70,"you","another"
70,"in","water"
70,"kiss","the"
70,"a","serial"
70,"c","my"
70,"felt","a"
70,"bar","grill"
70,"be","healthy"
70,"other","ones"
70,"job","or"
70,"r","doing"
70,"hours","from"
70,"nature","is"
70,"free","copy"
70,"but","tonight"
70,"good","grief"
70,"write","something"
70,"still","recovering"
70,"she","isn't"
70,"forever","but"
70,"santa","cruz"
70,"a","couch"
70,"david","stern"
70,"here","how"
70,"the","disney"
70,"a","webinar"
70,"at","american"
70,"what's","right"
70,"been","asked"
70,"you","quit"
70,"staff","is"
70,"basically","a"
70,"the","bush"
70,"safe","out"
70,"us","into"
70,"girl","scouts"
70,"still","exist"
70,"at","by"
70,"bring","her"
70,"longer","have"
70,"this","works"
70,"about","sports"
70,"you're","ok"
70,"an","additional"
70,"to","kansas"
70,"done","when"
70,"rights","and"
70,"our","mission"
70,"big","daddy"
70,"shopping","cart"
70,"week","how"
70,"would","enjoy"
70,"absolutely","right"
70,"can","almost"
70,"santorum","is"
70,"twitter","d"
70,"yay","we"
70,"art","history"
70,"happy","spring"
70,"dining","room"
70,"chicken","salad"
70,"tonight","be"
70,"tickets","i"
70,"studio","is"
70,"the","invisible"
70,"at","camp"
70,"we'll","all"
70,"of","evil"
70,"and","crying"
70,"cancer","and"
70,"ft","lauderdale"
70,"battery","life"
70,"is","pointless"
70,"any","man"
70,"evidence","that"
70,"rt","thx"
70,"15th","birthday"
70,"the","finished"
70,"keep","seeing"
70,"has","everything"
70,"the","heavy"
70,"a","period"
70,"for","games"
70,"marry","you"
70,"super","tired"
70,"wearing","an"
70,"of","over"
70,"the","closer"
70,"cheese","on"
70,"and","josh"
70,"are","by"
70,"latest","news"
70,"aren't","following"
70,"jet","lag"
70,"so","lovely"
70,"see","which"
70,"no","bitch"
70,"a","raise"
70,"amazing","thank"
70,"the","owners"
70,"unless","the"
70,"mind","off"
70,"of","sad"
70,"happy","star"
70,"n","it"
70,"dumb","as"
70,"wishing","the"
70,"bed","before"
70,"your","wonderful"
70,"its","coming"
70,"walking","home"
70,"show","coming"
70,"that","brings"
70,"quick","question"
70,"can","guarantee"
70,"a","funeral"
70,"i","here"
70,"new","at"
70,"i'm","hooked"
70,"still","talking"
70,"everyone","there"
70,"painful","to"
70,"i'm","around"
70,"its","impossible"
70,"3rd","annual"
70,"im","jealous"
70,"car","at"
70,"ppl","have"
70,"budget","for"
70,"you","joined"
70,"is","welcome"
70,"samples","of"
70,"ur","right"
70,"economy","is"
70,"you","attending"
70,"how","strong"
70,"corned","beef"
70,"indian","food"
70,"he","loved"
70,"settling","in"
70,"a","people"
70,"like","do"
70,"looks","delicious"
70,"now","don’t"
70,"the","licensor"
70,"that’s","ok"
70,"here","i’m"
70,"white","south"
70,"i’m","off"
70,"really","wasn’t"
70,"he","grabbed"
70,"so","you’re"
70,"ground","black"
70,"didn’t","just"
70,"slightly","and"
70,"this","manner"
70,"this","respect"
70,"several","occasions"
70,"that","god’s"
70,"i’ll","start"
70,"work","surface"
70,"the","notw"
70,"p.m","thursdays"
70,"the","economy's"
70,"prosecutor","robert"
70,"fla","the"
70,"office","declined"
70,"protection","district"
70,"crump","said"
70,"in","oregon's"
70,"n.j","ap"
70,"also","approved"
70,"in","after-hours"
70,"pdt","san"
70,"pdt","new"
70,"analysts","estimates"
70,"ohio","gov"
70,"jones","dome"
70,"hancock","said"
70,"academic","rank"
70,"medley","relay"
70,"de","smet"
70,"candidate","filed"
69,"men's","basketball"
69,"at","birth"
69,"is","thursday"
69,"closing","the"
69,"you","smoke"
69,"yay","thanks"
69,"guys","coming"
69,"like","other"
69,"me","during"
69,"playing","music"
69,"beyond","me"
69,"update","to"
69,"friday","i'm"
69,"that","happy"
69,"fb","friends"
69,"really","important"
69,"that","site"
69,"loves","a"
69,"u","bro"
69,"with","white"
69,"the","#bruins"
69,"now","offering"
69,"ride","and"
69,"shirt","to"
69,"truly","blessed"
69,"to","kc"
69,"google","places"
69,"a","dry"
69,"travel","and"
69,"still","miss"
69,"great","voice"
69,"father","is"
69,"today","your"
69,"day","soon"
69,"was","insane"
69,"wanna","hang"
69,"night","will"
69,"then","i'd"
69,"agree","we"
69,"yea","buddy"
69,"well","too"
69,"our","prayers"
69,"fall","of"
69,"hard","times"
69,"ew","i"
69,"well","there's"
69,"annoyed","by"
69,"kid","at"
69,"hear","his"
69,"minutes","till"
69,"awesome","on"
69,"be","appreciated"
69,"with","d"
69,"my","toe"
69,"artists","are"
69,"on","everyone"
69,"happy","camper"
69,"would","so"
69,"when","i'll"
69,"one","great"
69,"moments","when"
69,"business","meeting"
69,"grow","your"
69,"flow","of"
69,"are","sitting"
69,"with","minutes"
69,"win","so"
69,"who","joined"
69,"bit","like"
69,"why","has"
69,"the","elite"
69,"denver","co"
69,"be","damned"
69,"so","few"
69,"met","her"
69,"great","what"
69,"my","support"
69,"die","a"
69,"i'd","buy"
69,"#ff","i"
69,"draw","the"
69,"just","mad"
69,"damn","day"
69,"late","lunch"
69,"be","rocking"
69,"the","cookies"
69,"are","where"
69,"allow","you"
69,"who","only"
69,"im","waiting"
69,"and","quit"
69,"girl","what"
69,"a","drawing"
69,"shit","now"
69,"is","unbelievable"
69,"you're","using"
69,"great","art"
69,"that's","enough"
69,"was","crying"
69,"our","god"
69,"don't","break"
69,"longest","day"
69,"thinks","about"
69,"an","action"
69,"everyone","says"
69,"internet","access"
69,"i'm","sexy"
69,"can","probably"
69,"pick","to"
69,"one","back"
69,"mark","of"
69,"phone","now"
69,"who","hates"
69,"he","the"
69,"i","killed"
69,"the","initial"
69,"that's","kind"
69,"yet","for"
69,"be","everything"
69,"a","crack"
69,"conversation","on"
69,"away","your"
69,"down","it's"
69,"thanks","sweetie"
69,"don't","touch"
69,"to","different"
69,"four","more"
69,"baby","it's"
69,"at","house"
69,"man","good"
69,"dropped","out"
69,"less","i"
69,"bite","me"
69,"the","foot"
69,"to","plug"
69,"per","hour"
69,"curious","how"
69,"a","mother's"
69,"aww","that's"
69,"level","and"
69,"that","fucking"
69,"hurts","like"
69,"for","rting"
69,"won't","say"
69,"up","love"
69,"any","great"
69,"twitter","when"
69,"u","ok"
69,"wonderful","holiday"
69,"100th","follower"
69,"hide","it"
69,"breath","away"
69,"popcorn","and"
69,"basketball","player"
69,"tonight","30pm"
69,"are","old"
69,"the","round"
69,"posted","that"
69,"light","is"
69,"teams","that"
69,"saying","my"
69,"minute","and"
69,"glad","someone"
69,"in","bad"
69,"was","joking"
69,"tonight","we'll"
69,"gas","is"
69,"black","is"
69,"for","itself"
69,"in","socal"
69,"name","out"
69,"it","cannot"
69,"some","drinks"
69,"lives","are"
69,"cheesecake","factory"
69,"lately","and"
69,"what","might"
69,"twitter","again"
69,"last","to"
69,"they","hit"
69,"classic","rock"
69,"for","early"
69,"give","more"
69,"you","cuz"
69,"rules","and"
69,"keep","having"
69,"thank","my"
69,"slept","with"
69,"i","getting"
69,"birthday","wish"
69,"tired","when"
69,"my","check"
69,"boys","who"
69,"can","finish"
69,"soon","lol"
69,"but","may"
69,"still","see"
69,"my","thesis"
69,"well","come"
69,"r","gonna"
69,"thats","where"
69,"seattle","is"
69,"the","luck"
69,"big","week"
69,"throw","them"
69,"usually","don't"
69,"happy","i'm"
69,"here","next"
69,"just","bring"
69,"favorite","restaurant"
69,"live","feed"
69,"all","again"
69,"be","difficult"
69,"business","on"
69,"consider","yourself"
69,"everything","with"
69,"economic","development"
69,"y'all","i"
69,"also","an"
69,"be","served"
69,"for","meeting"
69,"game","he"
69,"rose","garden"
69,"i’m","not"
69,"you","gotten"
69,"bc","you"
69,"creates","a"
69,"someone","asked"
69,"men","is"
69,"our","project"
69,"say","just"
69,"pretty","happy"
69,"friend","are"
69,"your","stay"
69,"an","alien"
69,"shake","my"
69,"my","motto"
69,"ask","someone"
69,"moving","the"
69,"yea","he"
69,"from","would"
69,"pull","this"
69,"you","folks"
69,"travel","team"
69,"in","cincy"
69,"the","skills"
69,"always","liked"
69,"project","on"
69,"tv","with"
69,"learned","so"
69,"stop","texting"
69,"thanks","mom"
69,"free","e-book"
69,"awesome","lol"
69,"first","up"
69,"just","turn"
69,"of","book"
69,"i'm","lost"
69,"lil","brother"
69,"i've","worked"
69,"the","runway"
69,"my","hot"
69,"are","home"
69,"day","you'll"
69,"in","tn"
69,"bad","decisions"
69,"find","u"
69,"to","full"
69,"victory","over"
69,"i","break"
69,"you","wrong"
69,"product","is"
69,"me","#neversaynever"
69,"running","from"
69,"convention","in"
69,"hand","it"
69,"megan","fox"
69,"so","you'll"
69,"thrown","in"
69,"heading","for"
69,"get","busy"
69,"bowl","game"
69,"some","where"
69,"door","is"
69,"the","28th"
69,"he's","only"
69,"slow","but"
69,"hot","today"
69,"walk","a"
69,"wouldn't","get"
69,"her","off"
69,"hope","today"
69,"skills","to"
69,"u","start"
69,"deserve","better"
69,"a","distance"
69,"a","pirate"
69,"a","weekly"
69,"this","opportunity"
69,"then","who"
69,"what's","so"
69,"sure","a"
69,"unfortunately","it"
69,"me","nervous"
69,"answer","i"
69,"ya","gotta"
69,"the","duck"
69,"keep","at"
69,"weekend","can't"
69,"learned","something"
69,"a","photoshoot"
69,"lookin","out"
69,"subject","to"
69,"a","silver"
69,"a","directioner"
69,"trash","can"
69,"much","great"
69,"every","few"
69,"the","wifi"
69,"please","what"
69,"development","of"
69,"burn","the"
69,"this","go"
69,"guys","it's"
69,"yet","rt"
69,"their","food"
69,"today","why"
69,"much","bigger"
69,"find","and"
69,"go","brewers"
69,"my","battery"
69,"hi","we"
69,"to","hollywood"
69,"no","pressure"
69,"comment","about"
69,"wanna","start"
69,"smart","phones"
69,"twitter","party"
69,"could","start"
69,"recording","a"
69,"of","studying"
69,"was","invented"
69,"there","u"
69,"checking","my"
69,"are","used"
69,"get","called"
69,"kid","from"
69,"thanks","following"
69,"today","could"
69,"em","a"
69,"she","not"
69,"taking","an"
69,"because","in"
69,"didn't","ask"
69,"will","appear"
69,"law","is"
69,"new","cover"
69,"tree","and"
69,"through","so"
69,"tim","burton"
69,"this","christmas"
69,"gallon","of"
69,"whats","a"
69,"may","think"
69,"shit","they"
69,"to","trying"
69,"work","thanks"
69,"and","james"
69,"considering","a"
69,"everyone","how"
69,"day","she"
69,"first","impression"
69,"them","some"
69,"cee","lo"
69,"through","them"
69,"last","place"
69,"man","can't"
69,"season","was"
69,"severe","weather"
69,"bothering","me"
69,"crossed","the"
69,"get","kicked"
69,"make","these"
69,"mark","zuckerberg"
69,"your","skills"
69,"good","thank"
69,"why","me"
69,"have","called"
69,"won","my"
69,"tweeting","on"
69,"the","tape"
69,"yankee","stadium"
69,"game","when"
69,"be","headed"
69,"forget","me"
69,"stuff","going"
69,"to","michael"
69,"but","looks"
69,"must","find"
69,"the","burgh"
69,"happening","this"
69,"cross","your"
69,"old","in"
69,"life's","too"
69,"obvious","that"
69,"model","and"
69,"what","sort"
69,"reflect","on"
69,"same","question"
69,"share","what"
69,"to","fl"
69,"not","i'll"
69,"at","sunset"
69,"are","soo"
69,"its","what"
69,"didn't","help"
69,"in","denial"
69,"lol","in"
69,"love","both"
69,"classical","music"
69,"give","all"
69,"can't","ever"
69,"will","fight"
69,"june","at"
69,"your","username"
69,"from","afar"
69,"drinks","are"
69,"her","body"
69,"free","samples"
69,"friend","at"
69,"breakfast","is"
69,"didnt","go"
69,"cute","together"
69,"yep","rt"
69,"lean","on"
69,"we","continue"
69,"last","saturday"
69,"fantastic","job"
69,"only","come"
69,"the","registration"
69,"very","difficult"
69,"music","was"
69,"blue","skies"
69,"held","on"
69,"there","can't"
69,"my","happy"
69,"better","do"
69,"any","info"
69,"he","followed"
69,"ground","in"
69,"my","pandora"
69,"most","things"
69,"argue","that"
69,"what","keeps"
69,"you","anyway"
69,"the","clear"
69,"week","day"
69,"to","adjust"
69,"fair","in"
69,"patiently","waiting"
69,"me","ok"
69,"meet","our"
69,"sleep","i'm"
69,"hate","for"
69,"on","sports"
69,"for","picking"
69,"working","late"
69,"to","annoy"
69,"there","what"
69,"already","seen"
69,"be","calling"
69,"mad","as"
69,"rains","it"
69,"with","michael"
69,"substitute","for"
69,"what","size"
69,"how","soon"
69,"a","rose"
69,"advocate","for"
69,"comin","back"
69,"the","youtube"
69,"cry","if"
69,"start","an"
69,"and","years"
69,"did","today"
69,"the","cheapest"
69,"the","bahamas"
69,"show","now"
69,"board","for"
69,"his","song"
69,"says","this"
69,"just","was"
69,"folks","that"
69,"it","new"
69,"she","didnt"
69,"quote","i"
69,"the","santa"
69,"this","like"
69,"the","kiddos"
69,"the","eff"
69,"a","stretch"
69,"be","happening"
69,"it's","her"
69,"itunes","i"
69,"sexy","i"
69,"a","reading"
69,"life","rt"
69,"may","15th"
69,"were","about"
69,"haven't","slept"
69,"out","something"
69,"from","blogging"
69,"item","projected"
69,"projected","above"
69,"you’ve","made"
69,"the","sun’s"
69,"there’s","another"
69,"probably","wouldn’t"
69,"i","ventured"
69,"learnt","that"
69,"cooking","lager"
69,"pattern","paper"
69,"was","dry"
69,"with","god’s"
69,"wasn’t","quite"
69,"seemed","as"
69,"if","he’d"
69,"who","haven’t"
69,"bread","that"
69,"subjects","and"
69,"he’s","doing"
69,"and","wales"
69,"went","something"
69,"the","requisite"
69,"but","what’s"
69,"background","paper"
69,"new","york’s"
69,"all","seemed"
69,"colour","the"
69,"came","time"
69,"alleged","that"
69,"park","ha"
69,"missouri","supreme"
69,"crystal","cathedral"
69,"and","dimora"
69,"ø","the"
69,"police","capt"
69,"state's","top"
69,"the","automaker's"
69,"bochy","said"
69,"holland","said"
69,"coach","jerry"
69,"the","o'fallon"
69,"p.m","mon"
69,"president","pro"
69,"the","trenton"
69,"but","democrats"
69,"a","double-digit"
69,"palmer","said"
69,"rams","park"
69,"p.m","weekdays"
69,"for","touchdowns"
69,"gallagher","said"
69,"to","lawmakers"
69,"said","prosecutors"
68,"office","with"
68,"done","deal"
68,"cool","when"
68,"that","let"
68,"why","on"
68,"stop","working"
68,"you","referring"
68,"sorry","everyone"
68,"drop","your"
68,"can","speak"
68,"you","without"
68,"niggas","in"
68,"boston","for"
68,"someone","today"
68,"given","that"
68,"y","r"
68,"an","island"
68,"box","to"
68,"sister","just"
68,"everyone","of"
68,"earlier","in"
68,"website","will"
68,"biggest","fans"
68,"a","proposal"
68,"so","cal"
68,"practice","of"
68,"of","darkness"
68,"two","i"
68,"hug","and"
68,"enjoyed","meeting"
68,"understand","a"
68,"your","honor"
68,"signed","the"
68,"me","free"
68,"details","for"
68,"being","gay"
68,"are","growing"
68,"with","fire"
68,"please","post"
68,"but","tomorrow"
68,"twitter","fb"
68,"crap","about"
68,"and","enjoyed"
68,"and","present"
68,"day","only"
68,"people","may"
68,"even","tell"
68,"members","are"
68,"main","st"
68,"over","people"
68,"last","words"
68,"and","hes"
68,"at","they"
68,"go","is"
68,"something","then"
68,"im","sad"
68,"sending","my"
68,"wondered","why"
68,"smh","at"
68,"it","awesome"
68,"customers","and"
68,"june","5th"
68,"career","is"
68,"rise","up"
68,"then","make"
68,"definitely","on"
68,"presenting","on"
68,"first","is"
68,"are","hiring"
68,"is","smart"
68,"say","for"
68,"to","rush"
68,"in","training"
68,"single","time"
68,"joss","whedon"
68,"that","into"
68,"google","analytics"
68,"seems","pretty"
68,"lmao","at"
68,"hour","later"
68,"service","from"
68,"of","shows"
68,"of","pure"
68,"and","sex"
68,"from","we"
68,"to","challenge"
68,"but","excited"
68,"heard","i"
68,"brother","in"
68,"weekend","has"
68,"something","i'm"
68,"respect","your"
68,"clip","of"
68,"letting","the"
68,"the","dirt"
68,"life","from"
68,"my","spring"
68,"horror","movies"
68,"accident","on"
68,"why","hello"
68,"your","too"
68,"chicago","on"
68,"main","stage"
68,"are","gay"
68,"around","him"
68,"chin","up"
68,"far","far"
68,"macbook","air"
68,"balls","in"
68,"helping","others"
68,"their","mouth"
68,"insight","into"
68,"friends","now"
68,"and","culture"
68,"weren't","for"
68,"too","right"
68,"he","need"
68,"of","fish"
68,"shop","on"
68,"our","hands"
68,"new","era"
68,"feed","your"
68,"just","dm"
68,"like","real"
68,"it","against"
68,"onto","my"
68,"opens","up"
68,"ago","so"
68,"half","to"
68,"moved","into"
68,"letters","to"
68,"has","helped"
68,"my","news"
68,"an","oil"
68,"five","year"
68,"was","because"
68,"with","austin"
68,"combined","with"
68,"within","us"
68,"rt","free"
68,"making","plans"
68,"anybody","wanna"
68,"thought","there"
68,"an","irish"
68,"shame","that"
68,"ya","ass"
68,"top","down"
68,"that","down"
68,"of","potential"
68,"and","decided"
68,"great","lakes"
68,"our","table"
68,"all","wrong"
68,"like","things"
68,"worth","living"
68,"in","theory"
68,"works","well"
68,"a","board"
68,"nba","finals"
68,"to","recommend"
68,"me","blush"
68,"the","22nd"
