"freq","word_input","word_pred"
30,"me to","believe"
30,"just dropped","my"
30,"are you","asking"
30,"your not","the"
30,"would be","your"
30,"if i","missed"
30,"lord has","made"
30,"i still","say"
30,"you lived","in"
30,"those who","make"
30,"ends up","being"
30,"it work","for"
30,"i second","this"
30,"down for","me"
30,"enough to","say"
30,"pic of","u"
30,"i was","kinda"
30,"with my","hubby"
30,"so now","we"
30,"for free","and"
30,"in life","when"
30,"a big","announcement"
30,"there are","very"
30,"change the","past"
30,"meet you","one"
30,"a short","story"
30,"didn't know","u"
30,"followers in","the"
30,"i guarantee","you"
30,"my week","with"
30,"when i","click"
30,"gets me","overwhelmed"
30,"out before","i"
30,"much as","it"
30,"in my","shoes"
30,"all know","what"
30,"but now","you"
30,"on saturday","morning"
30,"hug for","me"
30,"i love","playing"
30,"they really","need"
30,"trying it","out"
30,"keeping me","from"
30,"so excited","my"
30,"like my","dad"
30,"something new","to"
30,"were you","on"
30,"than they","do"
30,"next year","in"
30,"heard that","song"
30,"more expensive","than"
30,"are like","that"
30,"people you","are"
30,"that let","me"
30,"in the","town"
30,"its easy","to"
30,"mom said","i"
30,"me one","more"
30,"my ice","cream"
30,"depends on","if"
30,"happy halloween","everyone"
30,"is days","away"
30,"know no","one"
30,"good morning","peeps"
30,"something i","would"
30,"the chance","of"
30,"would be","one"
30,"the support","we"
30,"nice i","like"
30,"you how","many"
30,"guys who","are"
30,"new years","resolutions"
30,"answer your","phone"
30,"the fast","lane"
30,"seriously the","best"
30,"two weeks","from"
30,"that's my","girl"
30,"weekend looking","forward"
30,"i make","sure"
30,"to test","it"
30,"to walk","on"
30,"them i","don't"
30,"now is","it"
30,"the shop","today"
30,"as we","go"
30,"and see","me"
30,"i can","even"
30,"definitely not","a"
30,"it's not","bad"
30,"has got","me"
30,"we love","what"
30,"were gonna","be"
30,"have no","more"
30,"always has","a"
30,"follow me","here"
30,"see if","she"
30,"should get","on"
30,"gonna be","hot"
30,"is for","us"
30,"to be","available"
30,"early for","me"
30,"was so","cool"
30,"is up","now"
30,"you found","us"
30,"the guys","at"
30,"it's great","that"
30,"your hair","gets"
30,"it they","are"
30,"you and","yes"
30,"the spring","semester"
30,"great having","you"
30,"the teacher","is"
30,"for supporting","us"
30,"for a","blog"
30,"way things","are"
30,"took a","picture"
30,"i've tried","to"
30,"how many","tweets"
30,"so over","this"
30,"a soccer","game"
30,"boy am","i"
30,"god for","this"
30,"know but","i'm"
30,"it be","that"
30,"turned off","the"
30,"just focus","on"
30,"do not","call"
30,"that and","you"
30,"a bug","in"
30,"this guy","has"
30,"in the","#nba"
30,"with u","and"
30,"hey guys","i'm"
30,"san antonio","spurs"
30,"he won","the"
30,"realized that","the"
30,"seems like","they"
30,"for my","best"
30,"out there","are"
30,"you i","guess"
30,"of the","league"
30,"me who","is"
30,"of our","members"
30,"of my","body"
30,"lord give","me"
30,"i always","wondered"
30,"rt where","is"
30,"love to","follow"
30,"the artists","that"
30,"maybe i","was"
30,"of money","on"
30,"come out","here"
30,"going to","pull"
30,"is already","taken"
30,"a day","on"
30,"near the","end"
30,"about the","last"
30,"even harder","to"
30,"playing the","hottest"
30,"made no","sense"
30,"watch your","back"
30,"capital of","the"
30,"a week","before"
30,"for the","high"
30,"walking into","a"
30,"be a","thing"
30,"to watch","porn"
30,"up a","good"
30,"read all","of"
30,"to it","lol"
30,"a class","on"
30,"to spend","on"
30,"and dm","me"
30,"better i","love"
30,"about it","we"
30,"the best","possible"
30,"all the","action"
30,"knew you","could"
30,"to me","he"
30,"it so","good"
30,"so that","makes"
30,"up i","can't"
30,"great session","on"
30,"hard for","you"
30,"hard to","imagine"
30,"this going","to"
30,"was a","new"
30,"take down","the"
30,"i manage","to"
30,"can use","a"
30,"love you","very"
30,"the many","reasons"
30,"here and","we"
30,"that case","i"
30,"i don't","plan"
30,"i would","ask"
30,"them a","lot"
30,"meet the","press"
30,"hit up","a"
30,"far one","of"
30,"wait until","i'm"
30,"people that","you"
30,"is this","week"
30,"take your","word"
30,"much for","helping"
30,"apple a","day"
30,"life thank","you"
30,"run with","the"
30,"you say","your"
30,"of me","lol"
30,"happy for","u"
30,"with a","real"
30,"and i'll","see"
30,"had to","miss"
30,"the biggest","fan"
30,"look into","this"
30,"shit is","getting"
30,"like these","i"
30,"go in","a"
30,"right into","the"
30,"it's sad","to"
30,"say i","didn't"
30,"the perfect","place"
30,"number in","the"
30,"word for","the"
30,"don't care","but"
30,"what would","that"
30,"from the","great"
30,"had some","of"
30,"the thrill","of"
30,"why he","is"
30,"everyone is","doing"
30,"can check","it"
30,"just take","it"
30,"read a","lot"
30,"was there","last"
30,"get better","than"
30,"but i","work"
30,"is he","who"
30,"to the","apple"
30,"would be","hard"
30,"you but","then"
30,"great ideas","for"
30,"more beautiful","than"
30,"your day","today"
30,"really happy","with"
30,"you vote","for"
30,"my friend","for"
30,"see my","girl"
30,"and write","a"
30,"post a","video"
30,"about it","at"
30,"let me","ask"
30,"and now","you're"
30,"you lost","your"
30,"and with","all"
30,"much are","you"
30,"a good","enough"
30,"said i","wasn't"
30,"my new","car"
30,"rt for","your"
30,"in fact","the"
30,"a lil","while"
30,"my second","favorite"
30,"in the","fucking"
30,"be over","already"
30,"over my","life"
30,"make it","thru"
30,"i was","seeing"
30,"why there","is"
30,"lol i've","been"
30,"set at","the"
30,"day on","set"
30,"back if","u"
30,"ur so","amazing"
30,"allowing us","to"
30,"i'm hoping","that"
30,"like more","than"
30,"you will","become"
30,"watch american","idol"
30,"do that","is"
30,"all the","pretty"
30,"but where","is"
30,"good morning","d"
30,"more details","coming"
30,"than your","dreams"
30,"guys i","think"
30,"but you're","still"
30,"now your","just"
30,"me to","you"
30,"i'd go","with"
30,"be out","for"
30,"will stay","in"
30,"is simply","the"
30,"dont worry","i"
30,"death cab","for"
30,"happy easter","how"
30,"this post","if"
30,"on my","drive"
30,"us and","our"
30,"hell do","i"
30,"to expect","when"
30,"is a","lil"
30,"they are","like"
30,"that live","in"
30,"one that","was"
30,"is still","open"
30,"out the","rest"
30,"very productive","day"
30,"haven't heard","anything"
30,"a demo","of"
30,"on your","part"
30,"of hard","to"
30,"to see","ur"
30,"to the","mix"
30,"you live","with"
30,"and for","making"
30,"and then","on"
30,"ok i'm","done"
30,"could get","the"
30,"rt is","a"
30,"for the","spurs"
30,"and what","does"
30,"luck to","your"
30,"down and","i"
30,"we'll see","about"
30,"great deal","on"
30,"has a","little"
30,"your mom","to"
30,"never change","your"
30,"i say","it's"
30,"to act","in"
30,"new york","knicks"
30,"problem thank","you"
30,"a little","closer"
30,"things happen","for"
30,"a car","i"
30,"i totally","would"
30,"has there","been"
30,"the sports","world"
30,"so when","do"
30,"believe it","when"
30,"thou shalt","not"
30,"you just","never"
30,"if she","could"
30,"of us","were"
30,"two thumbs","up"
30,"beauty is","a"
30,"is on","in"
30,"are my","idol"
30,"have lunch","with"
30,"named one","of"
30,"why we","can't"
30,"looks so","cute"
30,"must be","good"
30,"get a","nice"
30,"i just","wonder"
30,"ugh i'm","so"
30,"time of","night"
30,"is who","i"
30,"in a","query"
30,"i’m just","saying"
30,"i’ve got","my"
30,"don’t get","the"
30,"i believe","to"
30,"the soil","and"
30,"i’ll keep","you"
30,"after which","the"
30,"them until","the"
30,"however it","has"
30,"to flesh","out"
30,"i’m not","an"
30,"and ultimately","the"
30,"as i","worked"
30,"member of","staff"
30,"i’m not","exactly"
30,"the base","for"
30,"the anc","and"
30,"shade of","the"
30,"for to","hours"
30,"the plot","but"
30,"and indeed","the"
30,"vast amount","of"
30,"of the","poems"
30,"that the","image"
30,"a boil","reduce"
30,"boil reduce","heat"
30,"it is","evident"
30,"to offer","them"
30,"so on","but"
30,"have chosen","the"
30,"seemed to","know"
30,"i jumped","at"
30,"he claimed","that"
30,"trillions of","dollars"
30,"her he","was"
30,"he won’t","be"
30,"that it","also"
30,"set aside","in"
30,"for this","week’s"
30,"it’s always","a"
30,"in a","remote"
30,"of the","earth’s"
30,"doesn’t make","me"
30,"freshly ground","pepper"
30,"thing to","note"
30,"to her","mother"
30,"of patterned","paper"
30,"this list","and"
30,"you can’t","find"
30,"the and","pivots"
30,"god’s word","and"
30,"to day","life"
30,"presented as","a"
30,"that of","his"
30,"the country","a"
30,"into the","flour"
30,"some aspect","of"
30,"combine the","flour"
30,"of the","stamp"
30,"before god","and"
30,"this week","i’m"
30,"was merely","a"
30,"for her","because"
30,"he had","had"
30,"were in","and"
30,"question is","this"
30,"a slotted","spoon"
30,"not as","the"
30,"in one","corner"
30,"glimpse of","a"
30,"the colour","is"
30,"of the","colour"
30,"was sold","to"
30,"new south","africa"
30,"was being","held"
30,"after him","and"
30,"and is","as"
30,"of the","company’s"
30,"as a","lot"
30,"here is","her"
30,"isn’t the","same"
30,"it didn’t","have"
30,"and the","european"
30,"area where","the"
30,"broken up","into"
30,"with foil","and"
30,"stand out","as"
30,"of its","existence"
30,"minutes i","was"
30,"don’t think","that’s"
30,"to machu","picchu"
30,"this recipe","on"
30,"very young","and"
30,"divide the","dough"
30,"pictures that","i"
30,"from family","and"
30,"take for","instance"
30,"something i","don’t"
30,"the film","which"
30,"be making","this"
30,"flowers are","from"
30,"pan for","minutes"
30,"small bowl","and"
30,"she was","diagnosed"
30,"of his","parents"
30,"a dining","room"
30,"with copics","i"
30,"edited to","add"
30,"her father","is"
30,"week i","decided"
30,"and over","a"
30,"because he","didn’t"
30,"policy of","the"
30,"claimed that","he"
30,"isn’t a","bad"
30,"but it’s","true"
30,"had in","fact"
30,"my favourite","of"
30,"details of","his"
30,"from the","base"
30,"able to","cope"
30,"and popped","it"
30,"as i’m","concerned"
30,"as i","often"
30,"free will","and"
30,"feel to","the"
30,"i’m not","making"
30,"in a","relatively"
30,"eternal life","and"
30,"loved her","and"
30,"blog hop","i"
30,"as if","it’s"
30,"in comparison","with"
30,"simple fact","is"
30,"my islam","is"
30,"in a","somewhat"
30,"great majority","of"
30,"it seemed","the"
30,"but now","it’s"
30,"was no","evidence"
30,"carry out","a"
30,"the world’s","greatest"
30,"she has","become"
30,"put forward","by"
30,"and garlic","and"
30,"at various","points"
30,"the room","as"
30,"master’s degree","in"
30,"i reached","for"
30,"a desperate","attempt"
30,"the films","of"
30,"perched on","the"
30,"christians in","the"
30,"the recipe","in"
30,"allowed her","to"
30,"i wasn’t","even"
30,"main character","and"
30,"you who","read"
30,"welfare of","the"
30,"she agreed","to"
30,"the space","i"
30,"that’s right","i"
30,"after they","had"
30,"it’s hard","not"
30,"maybe it’s","a"
30,"it follows","that"
30,"it offers","a"
30,"cut with","the"
30,"to the","exclusion"
30,"design team","have"
30,"nuclear power","plants"
30,"for more","inspiration"
30,"the largest","and"
30,"conflict in","the"
30,"but i’ll","be"
30,"didn’t know","where"
30,"was lovely","and"
30,"but it’s","more"
30,"questions such","as"
30,"caused him","to"
30,"i’m the","only"
30,"of card","stock"
30,"just click","here"
30,"in which","this"
30,"to a","low"
30,"the background","paper"
30,"that the","latter"
30,"i wish","i’d"
30,"the texture","is"
30,"and colored","with"
30,"to enable","the"
30,"the potatoes","are"
30,"flour mixture","and"
30,"to visit","their"
30,"determine whether","the"
30,"made even","more"
30,"finally it","was"
30,"and we","sat"
30,"a position","where"
30,"library chicago","illinois"
30,"open to","us"
30,"and even","my"
30,"why this","was"
30,"another type","of"
30,"where the","two"
30,"had gone","through"
30,"for reasons","of"
30,"them that","we"
30,"than they","had"
30,"was keen","to"
30,"that it’s","time"
30,"i realized","something"
30,"next up","was"
30,"where the","first"
30,"any of","its"
30,"causing him","to"
30,"but if","it’s"
30,"that the","process"
30,"mean i","don’t"
30,"own free","will"
30,"the struggle","of"
30,"the novel","was"
30,"he’s not","the"
30,"is colored","with"
30,"to the","gentiles"
30,"whether this","was"
30,"having said","all"
30,"just as","with"
30,"and is","therefore"
30,"could be","further"
30,"maybe that’s","why"
30,"small pieces","of"
30,"appealed to","the"
30,"spent quite","a"
30,"good thing","as"
30,"what has","become"
30,"had happened","and"
30,"i don’t","own"
30,"this because","the"
30,"her brother","and"
30,"which i","knew"
30,"they were","unable"
30,"this album","was"
30,"school of","thought"
30,"is that","i’ve"
30,"and simmer","until"
30,"pop over","and"
30,"i don’t","go"
30,"was about","how"
30,"who managed","to"
30,"of his","early"
30,"as such","but"
30,"only did","they"
30,"with dozens","of"
30,"which consisted","of"
30,"this is","based"
30,"i packed","up"
30,"the pieces","in"
30,"from the","traditional"
30,"comment with","your"
30,"community it","is"
30,"this blog","hop"
30,"you’ve got","the"
30,"subject of","this"
30,"a small","bit"
30,"i’m sorry","to"
30,"in the","spiritual"
30,"now that’s","a"
30,"the flower","and"
30,"of the","groups"
30,"you can’t","even"
30,"for another","challenge"
30,"and i’m","hoping"
30,"means of","a"
30,"the orders","of"
30,"cards and","i"
30,"we told","her"
30,"and perhaps","most"
30,"we don’t","really"
30,"he suggested","that"
30,"and that","it’s"
30,"a stamp","from"
30,"the reader","and"
30,"copic markers","i"
